1.036036044813435780e-01 1.160931009340084419e+00 6.197897292570980765e-01
1.037001696697036068e-01 1.160412076938326598e+00 6.183272590829249626e-01
1.037968248629978218e-01 1.159893397173199503e+00 6.168648949323383146e-01
1.038935701451165899e-01 1.159374969933391286e+00 6.154026364474929345e-01
1.039904056000284516e-01 1.158856795107643611e+00 6.139404832705069870e-01
1.040873313117802179e-01 1.158338872584757206e+00 6.124784350434638869e-01
1.041843473644970125e-01 1.157821202253589643e+00 6.110164914084087462e-01
1.042814538423824516e-01 1.157303784003050673e+00 6.095546520073493735e-01
1.043786508297185611e-01 1.156786617722114663e+00 6.080929164822562738e-01
1.044759384108659150e-01 1.156269703299804164e+00 6.066312844750643141e-01
1.045733166702637607e-01 1.155753040625203454e+00 6.051697556276687262e-01
1.046707856924300323e-01 1.155236629587450992e+00 6.037083295819278828e-01
1.047683455619614207e-01 1.154720470075742300e+00 6.022470059796618536e-01
1.048659963635334980e-01 1.154204561979328636e+00 6.007857844626530719e-01
1.049637381819007315e-01 1.153688905187520541e+00 5.993246646726457794e-01
1.050615711018966225e-01 1.153173499589682072e+00 5.978636462513441385e-01
1.051594952084336926e-01 1.152658345075233681e+00 5.964027288404167848e-01
1.052575105865036359e-01 1.152143441533652890e+00 5.949419120814913864e-01
1.053556173211773750e-01 1.151628788854474283e+00 5.934811956161573088e-01
1.054538154976050607e-01 1.151114386927289068e+00 5.920205790859639494e-01
1.055521052010163358e-01 1.150600235641741076e+00 5.905600621324226251e-01
1.056504865167201684e-01 1.150086334887536532e+00 5.890996443970053509e-01
1.057489595301050744e-01 1.149572684554432067e+00 5.876393255211415090e-01
1.058475243266391586e-01 1.149059284532243597e+00 5.861791051462262869e-01
1.059461809918701980e-01 1.148546134710841882e+00 5.847189829136102412e-01
1.060449296114256978e-01 1.148033234980156081e+00 5.832589584646046266e-01
1.061437702710129605e-01 1.147520585230168866e+00 5.817990314404816177e-01
1.062427030564191827e-01 1.147008185350920861e+00 5.803392014824730882e-01
1.063417280535115250e-01 1.146496035232508426e+00 5.788794682317685014e-01
1.064408453482371952e-01 1.145984134765082540e+00 5.774198313295174634e-01
1.065400550266234758e-01 1.145472483838852140e+00 5.759602904168299453e-01
1.066393571747778213e-01 1.144961082344083003e+00 5.745008451347728418e-01
1.067387518788880385e-01 1.144449930171094865e+00 5.730414951243719690e-01
1.068382392252221619e-01 1.143939027210262749e+00 5.715822400266115100e-01
1.069378193001286892e-01 1.143428373352020078e+00 5.701230794824356796e-01
1.070374921900365678e-01 1.142917968486856006e+00 5.686640131327452830e-01
1.071372579814553055e-01 1.142407812505312537e+00 5.672050406183993809e-01
1.072371167609750819e-01 1.141897905297992732e+00 5.657461615802149568e-01
1.073370686152667480e-01 1.141388246755550728e+00 5.642873756589671386e-01
1.074371136310819375e-01 1.140878836768700832e+00 5.628286824953869782e-01
1.075372518952531636e-01 1.140369675228209534e+00 5.613700817301644497e-01
1.076374834946938475e-01 1.139860762024899943e+00 5.599115730039467831e-01
1.077378085163984422e-01 1.139352097049654011e+00 5.584531559573356896e-01
1.078382270474424615e-01 1.138843680193406094e+00 5.569948302308923571e-01
1.079387391749826175e-01 1.138335511347146944e+00 5.555365954651338978e-01
1.080393449862567801e-01 1.137827590401924827e+00 5.540784513005343470e-01
1.081400445685842537e-01 1.137319917248842183e+00 5.526203973775209999e-01
1.082408380093656391e-01 1.136812491779056744e+00 5.511624333364804063e-01
1.083417253960829996e-01 1.136305313883783530e+00 5.497045588177542630e-01
1.084427068162999719e-01 1.135798383454291738e+00 5.482467734616398580e-01
1.085437823576617805e-01 1.135291700381908520e+00 5.467890769083894043e-01
1.086449521078953762e-01 1.134785264558014095e+00 5.453314687982115938e-01
1.087462161548094497e-01 1.134279075874045750e+00 5.438739487712686005e-01
1.088475745862945293e-01 1.133773134221495393e+00 5.424165164676806317e-01
1.089490274903230915e-01 1.133267439491911555e+00 5.409591715275197110e-01
1.090505749549495751e-01 1.132761991576898053e+00 5.395019135908133423e-01
1.091522170683104781e-01 1.132256790368114885e+00 5.380447422975445093e-01
1.092539539186245523e-01 1.131751835757275337e+00 5.365876572876501216e-01
1.093557855941926504e-01 1.131247127636149097e+00 5.351306582010206814e-01
1.094577121833979899e-01 1.130742665896566468e+00 5.336737446775007276e-01
1.095597337747061528e-01 1.130238450430402830e+00 5.322169163568889472e-01
1.096618504566651692e-01 1.129734481129598178e+00 5.307601728789373974e-01
1.097640623179056141e-01 1.129230757886143355e+00 5.293035138833533937e-01
1.098663694471406771e-01 1.128727280592086046e+00 5.278469390097932923e-01
1.099687719331662039e-01 1.128224049139531004e+00 5.263904478978714829e-01
1.100712698648608490e-01 1.127721063420632719e+00 5.249340401871510631e-01
1.101738633311860754e-01 1.127218323327608074e+00 5.234777155171500551e-01
1.102765524211862525e-01 1.126715828752725024e+00 5.220214735273395190e-01
1.103793372239887938e-01 1.126213579588307923e+00 5.205653138571419980e-01
1.104822178288041301e-01 1.125711575726735303e+00 5.191092361459309634e-01
1.105851943249258479e-01 1.125209817060442985e+00 5.176532400330355888e-01
1.106882668017308419e-01 1.124708303481920524e+00 5.161973251577322008e-01
1.107914353486792181e-01 1.124207034883713430e+00 5.147414911592519404e-01
1.108947000553145018e-01 1.123706011158421614e+00 5.132857376767766544e-01
1.109980610112636656e-01 1.123205232198701831e+00 5.118300643494396729e-01
1.111015183062372264e-01 1.122704697897263237e+00 5.103744708163250321e-01
1.112050720300293283e-01 1.122204408146872945e+00 5.089189567164679184e-01
1.113087222725177988e-01 1.121704362840351354e+00 5.074635216888545575e-01
1.114124691236642317e-01 1.121204561870575933e+00 5.060081653724216588e-01
1.115163126735140842e-01 1.120705005130475662e+00 5.045528874060554170e-01
1.116202530121967323e-01 1.120205692513038143e+00 5.030976874285941758e-01
1.117242902299255269e-01 1.119706623911306265e+00 5.016425650788247648e-01
1.118284244169980152e-01 1.119207799218373101e+00 5.001875199954836093e-01
1.119326556637957742e-01 1.118709218327392785e+00 4.987325518172578409e-01
1.120369840607847028e-01 1.118210881131569412e+00 4.972776601827840204e-01
1.121414096985149794e-01 1.117712787524166584e+00 4.958228447306486375e-01
1.122459326676211872e-01 1.117214937398499419e+00 4.943681050993848358e-01
1.123505530588224249e-01 1.116717330647939654e+00 4.929134409274777973e-01
1.124552709629223074e-01 1.116219967165910543e+00 4.914588518533594685e-01
1.125600864708090759e-01 1.115722846845897953e+00 4.900043375154108927e-01
1.126649996734557374e-01 1.115225969581434828e+00 4.885498975519620979e-01
1.127700106619200365e-01 1.114729335266111621e+00 4.870955316012914316e-01
1.128751195273446084e-01 1.114232943793574293e+00 4.856412393016238949e-01
1.129803263609570618e-01 1.113736795057523876e+00 4.841870202911334742e-01
1.130856312540700070e-01 1.113240888951713581e+00 4.827328742079414758e-01
1.131910342980811390e-01 1.112745225369956126e+00 4.812788006901181359e-01
1.132965355844734456e-01 1.112249804206113968e+00 4.798247993756790675e-01
1.134021352048150688e-01 1.111754625354106851e+00 4.783708699025865929e-01
1.135078332507595544e-01 1.111259688707907811e+00 4.769170119087526860e-01
1.136136298140458384e-01 1.110764994161547614e+00 4.754632250320345310e-01
1.137195249864984131e-01 1.110270541609110095e+00 4.740095089102351888e-01
1.138255188600273277e-01 1.109776330944731493e+00 4.725558631811052068e-01
1.139316115266282847e-01 1.109282362062602445e+00 4.711022874823410089e-01
1.140378030783827518e-01 1.108788634856974209e+00 4.696487814515858394e-01
1.141440936074580303e-01 1.108295149222147336e+00 4.681953447264272650e-01
1.142504832061073256e-01 1.107801905052477442e+00 4.667419769444000055e-01
1.143569719666697876e-01 1.107308902242377879e+00 4.652886777429833254e-01
1.144635599815706506e-01 1.106816140686310179e+00 4.638354467596024211e-01
1.145702473433213853e-01 1.106323620278797160e+00 4.623822836316269780e-01
1.146770341445195462e-01 1.105831340914412930e+00 4.609291879963724470e-01
1.147839204778490912e-01 1.105339302487785114e+00 4.594761594910978242e-01
1.148909064360803256e-01 1.104847504893598176e+00 4.580231977530080933e-01
1.149979921120700410e-01 1.104355948026591205e+00 4.565703024192514503e-01
1.151051775987615433e-01 1.103864631781554806e+00 4.551174731269214679e-01
1.152124629891848190e-01 1.103373556053336646e+00 4.536647095130547647e-01
1.153198483764565213e-01 1.102882720736836353e+00 4.522120112146315041e-01
1.154273338537801230e-01 1.102392125727011063e+00 4.507593778685771158e-01
1.155349195144459440e-01 1.101901770918869206e+00 4.493068091117584650e-01
1.156426054518312901e-01 1.101411656207474055e+00 4.478543045809879053e-01
1.157503917594004533e-01 1.100921781487946838e+00 4.464018639130182819e-01
1.158582785307048640e-01 1.100432146655457855e+00 4.449494867445478730e-01
1.159662658593831885e-01 1.099942751605235136e+00 4.434971727122155594e-01
1.160743538391613289e-01 1.099453596232558228e+00 4.420449214526041004e-01
1.161825425638525200e-01 1.098964680432764407e+00 4.405927326022385793e-01
1.162908321273574824e-01 1.098476004101240910e+00 4.391406057975846822e-01
1.163992226236644500e-01 1.097987567133433817e+00 4.376885406750525287e-01
1.165077141468492256e-01 1.097499369424840054e+00 4.362365368709918423e-01
1.166163067910753609e-01 1.097011410871010728e+00 4.347845940216951144e-01
1.167250006505941157e-01 1.096523691367553566e+00 4.333327117633956060e-01
1.168337958197446097e-01 1.096036210810127365e+00 4.318808897322681251e-01
1.169426923929539203e-01 1.095548969094447100e+00 4.304291275644291925e-01
1.170516904647370821e-01 1.095061966116281260e+00 4.289774248959346004e-01
1.171607901296973231e-01 1.094575201771452733e+00 4.275257813627814096e-01
1.172699914825259399e-01 1.094088675955837919e+00 4.260741966009075621e-01
1.173792946180025470e-01 1.093602388565365624e+00 4.246226702461915470e-01
1.174886996309950915e-01 1.093116339496020828e+00 4.231712019344501807e-01
1.175982066164599077e-01 1.092630528643845578e+00 4.217197913014426036e-01
1.177078156694418981e-01 1.092144955904926107e+00 4.202684379828658390e-01
1.178175268850745055e-01 1.091659621175414374e+00 4.188171416143571246e-01
1.179273403585798380e-01 1.091174524351506525e+00 4.173659018314932467e-01
1.180372561852688074e-01 1.090689665329459990e+00 4.159147182697887635e-01
1.181472744605411157e-01 1.090205044005579049e+00 4.144635905646988916e-01
1.182573952798853939e-01 1.089720660276228381e+00 4.130125183516163978e-01
1.183676187388792989e-01 1.089236514037822845e+00 4.115615012658729865e-01
1.184779449331895135e-01 1.088752605186832811e+00 4.101105389427393000e-01
1.185883739585719271e-01 1.088268933619780610e+00 4.086596310174241964e-01
1.186989059108717326e-01 1.087785499233242970e+00 4.072087771250716970e-01
1.188095408860233571e-01 1.087302301923850578e+00 4.057579769007676473e-01
1.189202789800507115e-01 1.086819341588290744e+00 4.043072299795327229e-01
1.190311202890671771e-01 1.086336618123299624e+00 4.028565359963261483e-01
1.191420649092757161e-01 1.085854131425667779e+00 4.014058945860451977e-01
1.192531129369689968e-01 1.085371881392243720e+00 3.999553053835218086e-01
1.193642644685293935e-01 1.084889867919924367e+00 3.985047680235256906e-01
1.194755196004291253e-01 1.084408090905665700e+00 3.970542821407643808e-01
1.195868784292303533e-01 1.083926550246472553e+00 3.956038473698816893e-01
1.196983410515852220e-01 1.083445245839405047e+00 3.941534633454546466e-01
1.198099075642359151e-01 1.082964177581577259e+00 3.927031297020010525e-01
1.199215780640149331e-01 1.082483345370157002e+00 3.912528460739707059e-01
1.200333526478448709e-01 1.082002749102365824e+00 3.898026120957505114e-01
1.201452314127387372e-01 1.081522388675477009e+00 3.883524274016629252e-01
1.202572144557999406e-01 1.081042263986818242e+00 3.869022916259657885e-01
1.203693018742224147e-01 1.080562374933773828e+00 3.854522044028516059e-01
1.204814937652906731e-01 1.080082721413774482e+00 3.840021653664478229e-01
1.205937902263799072e-01 1.079603303324313535e+00 3.825521741508166595e-01
1.207061913549560550e-01 1.079124120562929390e+00 3.811022303899549990e-01
1.208186972485759264e-01 1.078645173027218851e+00 3.796523337177941659e-01
1.209313080048872446e-01 1.078166460614830013e+00 3.782024837681982055e-01
1.210440237216287296e-01 1.077687983223466928e+00 3.767526801749671028e-01
1.211568444966302366e-01 1.077209740750883160e+00 3.753029225718332862e-01
1.212697704278127842e-01 1.076731733094887344e+00 3.738532105924624038e-01
1.213828016131886650e-01 1.076253960153343181e+00 3.724035438704543788e-01
1.214959381508614739e-01 1.075776421824166107e+00 3.709539220393426318e-01
1.216091801390263710e-01 1.075299118005323962e+00 3.695043447325905284e-01
1.217225276759699160e-01 1.074822048594839430e+00 3.680548115835982070e-01
1.218359808600703448e-01 1.074345213490788042e+00 3.666053222256954736e-01
1.219495397897975425e-01 1.073868612591297955e+00 3.651558762921457979e-01
1.220632045637132235e-01 1.073392245794550837e+00 3.637064734161449264e-01
1.221769752804709175e-01 1.072916112998782756e+00 3.622571132308190500e-01
1.222908520388161502e-01 1.072440214102281741e+00 3.608077953692274686e-01
1.224048349375864708e-01 1.071964549003387557e+00 3.593585194643600378e-01
1.225189240757115355e-01 1.071489117600497476e+00 3.579092851491392779e-01
1.226331195522132184e-01 1.071013919792057401e+00 3.564600920564178210e-01
1.227474214662056806e-01 1.070538955476568743e+00 3.550109398189797982e-01
1.228618299168955097e-01 1.070064224552583765e+00 3.535618280695381754e-01
1.229763450035816913e-01 1.069589726918712236e+00 3.521127564407400268e-01
1.230909668256558315e-01 1.069115462473612999e+00 3.506637245651590407e-01
1.232056954826021011e-01 1.068641431115998186e+00 3.492147320753016815e-01
1.233205310739974581e-01 1.068167632744635442e+00 3.477657786036037479e-01
1.234354736995116469e-01 1.067694067258342372e+00 3.463168637824290963e-01
1.235505234589073242e-01 1.067220734555992534e+00 3.448679872440735261e-01
1.236656804520401137e-01 1.066747634536511002e+00 3.434191486207608945e-01
1.237809447788587175e-01 1.066274767098873699e+00 3.419703475446442820e-01
1.238963165394049853e-01 1.065802132142114056e+00 3.405215836478060476e-01
1.240117958338140536e-01 1.065329729565314354e+00 3.390728565622567747e-01
1.241273827623143589e-01 1.064857559267612386e+00 3.376241659199354372e-01
1.242430774252277353e-01 1.064385621148197236e+00 3.361755113527108429e-01
1.243588799229695396e-01 1.063913915106311503e+00 3.347268924923786360e-01
1.244747903560487895e-01 1.063442441041250630e+00 3.332783089706611301e-01
1.245908088250680945e-01 1.062971198852362908e+00 3.318297604192110839e-01
1.247069354307238642e-01 1.062500188439048587e+00 3.303812464696073703e-01
1.248231702738063637e-01 1.062029409700761873e+00 3.289327667533556987e-01
1.249395134551997966e-01 1.061558862537009817e+00 3.274843209018903911e-01
1.250559650758824026e-01 1.061088546847351433e+00 3.260359085465703854e-01
1.251725252369265406e-01 1.060618462531398354e+00 3.245875293186841759e-01
1.252891940394987580e-01 1.060148609488816618e+00 3.231391828494445950e-01
1.254059715848599155e-01 1.059678987619321999e+00 3.216908687699919778e-01
1.255228579743652706e-01 1.059209596822686228e+00 3.202425867113909974e-01
1.256398533094644776e-01 1.058740436998730772e+00 3.187943363046349954e-01
1.257569576917018928e-01 1.058271508047331277e+00 3.173461171806403192e-01
1.258741712227163245e-01 1.057802809868416460e+00 3.158979289702505966e-01
1.259914940042415055e-01 1.057334342361966995e+00 3.144497713042330167e-01
1.261089261381058424e-01 1.056866105428015512e+00 3.130016438132824375e-01
1.262264677262327217e-01 1.056398098966647714e+00 3.115535461280159457e-01
1.263441188706405649e-01 1.055930322878001926e+00 3.101054778789761879e-01
1.264618796734427730e-01 1.055462777062271762e+00 3.086574386966315919e-01
1.265797502368480043e-01 1.054995461419698355e+00 3.072094282113725372e-01
1.266977306631601741e-01 1.054528375850576793e+00 3.057614460535148515e-01
1.268158210547785381e-01 1.054061520255257234e+00 3.043134918532984234e-01
1.269340215141978034e-01 1.053594894534142012e+00 3.028655652408857035e-01
1.270523321440082121e-01 1.053128498587680983e+00 3.014176658463631475e-01
1.271707530468955683e-01 1.052662332316381955e+00 2.999697932997409944e-01
1.272892843256414608e-01 1.052196395620803804e+00 2.985219472309518229e-01
1.274079260831232907e-01 1.051730688401554925e+00 2.970741272698497748e-01
1.275266784223142991e-01 1.051265210559300778e+00 2.956263330462137739e-01
1.276455414462836779e-01 1.050799961994756115e+00 2.941785641897443626e-01
1.277645152581967369e-01 1.050334942608687649e+00 2.927308203300641454e-01
1.278835999613149310e-01 1.049870152301916937e+00 2.912831010967172340e-01
1.280027956589959437e-01 1.049405590975315272e+00 2.898354061191703024e-01
1.281221024546938536e-01 1.048941258529808351e+00 2.883877350268107542e-01
1.282415204519590790e-01 1.048477154866372496e+00 2.869400874489484443e-01
1.283610497544385998e-01 1.048013279886036431e+00 2.854924630148132358e-01
1.284806904658760407e-01 1.047549633489881948e+00 2.840448613535555555e-01
1.286004426901115605e-01 1.047086215579044799e+00 2.825972820942493358e-01
1.287203065310823791e-01 1.046623026054707584e+00 2.811497248658846870e-01
1.288402820928223613e-01 1.046160064818111746e+00 2.797021892973761137e-01
1.289603694794623778e-01 1.045697331770544025e+00 2.782546750175555750e-01
1.290805687952304714e-01 1.045234826813350004e+00 2.768071816551752051e-01
1.292008801444516630e-01 1.044772549847923226e+00 2.753597088389088676e-01
1.293213036315483677e-01 1.044310500775709416e+00 2.739122561973464931e-01
1.294418393610402285e-01 1.043848679498208254e+00 2.724648233590002966e-01
1.295624874375443658e-01 1.043387085916971380e+00 2.710174099522988378e-01
1.296832479657753501e-01 1.042925719933599726e+00 2.695700156055923502e-01
1.298041210505453957e-01 1.042464581449749961e+00 2.681226399471478006e-01
1.299251067967643891e-01 1.042003670367129153e+00 2.666752826051508873e-01
1.300462053094400272e-01 1.041542986587497222e+00 2.652279432077057630e-01
1.301674166936778732e-01 1.041082530012661600e+00 2.637806213828333135e-01
1.302887410546813840e-01 1.040622300544489454e+00 2.623333167584753212e-01
1.304101784977522160e-01 1.040162298084895021e+00 2.608860289624864714e-01
1.305317291282900860e-01 1.039702522535842055e+00 2.594387576226422354e-01
1.306533930517928821e-01 1.039242973799353820e+00 2.579915023666345952e-01
1.307751703738569693e-01 1.038783651777499317e+00 2.565442628220707677e-01
1.308970612001770228e-01 1.038324556372401952e+00 2.550970386164776449e-01
1.310190656365462780e-01 1.037865687486234867e+00 2.536498293772954105e-01
1.311411837888565579e-01 1.037407045021226493e+00 2.522026347318832573e-01
1.312634157630984399e-01 1.036948628879653667e+00 2.507554543075132814e-01
1.313857616653612004e-01 1.036490438963846294e+00 2.493082877313764212e-01
1.315082216018330641e-01 1.036032475176188683e+00 2.478611346305776841e-01
1.316307956788011768e-01 1.035574737419112878e+00 2.464139946321376451e-01
1.317534840026518550e-01 1.035117225595105106e+00 2.449668673629928073e-01
1.318762866798704469e-01 1.034659939606701995e+00 2.435197524499923272e-01
1.319992038170416382e-01 1.034202879356495242e+00 2.420726495199026218e-01
1.321222355208494237e-01 1.033746044747120951e+00 2.406255581994043435e-01
1.322453818980772189e-01 1.033289435681274959e+00 2.391784781150903538e-01
1.323686430556079985e-01 1.032833052061702617e+00 2.377314088934706360e-01
1.324920191004243519e-01 1.032376893791197903e+00 2.362843501609665220e-01
1.326155101396085945e-01 1.031920960772607421e+00 2.348373015439141898e-01
1.327391162803428226e-01 1.031465252908833063e+00 2.333902626685627479e-01
1.328628376299090252e-01 1.031009770102825129e+00 2.319432331610749576e-01
1.329866742956892223e-01 1.030554512257585209e+00 2.304962126475265660e-01
1.331106263851654925e-01 1.030099479276166630e+00 2.290492007539056962e-01
1.332346940059201401e-01 1.029644671061677785e+00 2.276021971061133742e-01
1.333588772656356947e-01 1.029190087517275032e+00 2.261552013299621688e-01
1.334831762720949944e-01 1.028735728546164463e+00 2.247082130511791620e-01
1.336075911331815191e-01 1.028281594051609682e+00 2.232612318953989539e-01
1.337321219568791686e-01 1.027827683936922032e+00 2.218142574881725171e-01
1.338567688512724840e-01 1.027373998105464592e+00 2.203672894549592309e-01
1.339815319245467873e-01 1.026920536460651068e+00 2.189203274211309613e-01
1.341064112849882362e-01 1.026467298905949566e+00 2.174733710119708396e-01
1.342314070409839077e-01 1.026014285344876598e+00 2.160264198526710422e-01
1.343565193010219094e-01 1.025561495681002189e+00 2.145794735683368981e-01
1.344817481736914899e-01 1.025108929817946768e+00 2.131325317839822542e-01
1.346070937676829837e-01 1.024656587659381612e+00 2.116855941245317785e-01
1.347325561917882553e-01 1.024204469109032622e+00 2.102386602148186290e-01
1.348581355549003935e-01 1.023752574070670995e+00 2.087917296795888111e-01
1.349838319660140173e-01 1.023300902448124994e+00 2.073448021434941002e-01
1.351096455342253866e-01 1.022849454145271952e+00 2.058978772310986471e-01
1.352355763687324020e-01 1.022398229066040498e+00 2.044509545668731498e-01
1.353616245788347439e-01 1.021947227114411438e+00 2.030040337751985724e-01
1.354877902739339557e-01 1.021496448194414208e+00 2.015571144803650350e-01
1.356140735635336381e-01 1.021045892210133088e+00 2.001101963065683442e-01
1.357404745572393379e-01 1.020595559065702984e+00 1.986632788779155168e-01
1.358669933647587980e-01 1.020145448665307875e+00 1.972163618184198386e-01
1.359936300959020961e-01 1.019695560913182808e+00 1.957694447520018366e-01
1.361203848605815336e-01 1.019245895713617900e+00 1.943225273024906108e-01
1.362472577688119690e-01 1.018796452970950339e+00 1.928756090936225021e-01
1.363742489307107064e-01 1.018347232589568829e+00 1.914286897490395378e-01
1.365013584564977456e-01 1.017898234473918029e+00 1.899817688922922354e-01
1.366285864564957542e-01 1.017449458528488337e+00 1.885348461468366321e-01
1.367559330411304008e-01 1.017000904657822336e+00 1.870879211360350902e-01
1.368833983209300775e-01 1.016552572766514784e+00 1.856409934831556585e-01
1.370109824065262605e-01 1.016104462759213511e+00 1.841940628113739598e-01
1.371386854086535656e-01 1.015656574540612755e+00 1.827471287437697489e-01
1.372665074381498318e-01 1.015208908015460043e+00 1.813001909033286341e-01
1.373944486059561765e-01 1.014761463088556859e+00 1.798532489129405498e-01
1.375225090231171066e-01 1.014314239664750428e+00 1.784063023954027549e-01
1.376506888007806573e-01 1.013867237648941710e+00 1.769593509734153913e-01
1.377789880501984199e-01 1.013420456946084514e+00 1.755123942695832329e-01
1.379074068827257915e-01 1.012973897461179495e+00 1.740654319064147137e-01
1.380359454098218364e-01 1.012527559099282159e+00 1.726184635063240380e-01
1.381646037430495633e-01 1.012081441765495970e+00 1.711714886916279321e-01
1.382933819940759534e-01 1.011635545364977018e+00 1.697245070845482540e-01
1.384222802746720715e-01 1.011189869802933350e+00 1.682775183072073022e-01
1.385512986967131210e-01 1.010744414984618533e+00 1.668305219816338947e-01
1.386804373721786388e-01 1.010299180815346087e+00 1.653835177297577619e-01
1.388096964131525224e-01 1.009854167200470609e+00 1.639365051734114620e-01
1.389390759318231139e-01 1.009409374045405094e+00 1.624894839343299369e-01
1.390685760404833382e-01 1.008964801255609611e+00 1.610424536341515944e-01
1.391981968515307866e-01 1.008520448736595521e+00 1.595954138944155609e-01
1.393279384774677998e-01 1.008076316393926808e+00 1.581483643365626801e-01
1.394578010309015792e-01 1.007632404133214754e+00 1.567013045819362071e-01
1.395877846245443255e-01 1.007188711860125929e+00 1.552542342517799767e-01
1.397178893712132108e-01 1.006745239480372645e+00 1.538071529672385973e-01
1.398481153838305735e-01 1.006301986899722722e+00 1.523600603493595884e-01
1.399784627754241395e-01 1.005858954023992391e+00 1.509129560190883013e-01
1.401089316591268563e-01 1.005416140759046950e+00 1.494658395972705278e-01
1.402395221481770871e-01 1.004973547010805657e+00 1.480187107046559147e-01
1.403702343559188326e-01 1.004531172685237506e+00 1.465715689618891371e-01
1.405010683958017037e-01 1.004089017688359897e+00 1.451244139895171981e-01
1.406320243813810322e-01 1.003647081926244633e+00 1.436772454079872363e-01
1.407631024263180375e-01 1.003205365305010810e+00 1.422300628376432230e-01
1.408943026443798263e-01 1.002763867730829705e+00 1.407828658987297921e-01
1.410256251494395874e-01 1.002322589109924333e+00 1.393356542113896868e-01
1.411570700554765634e-01 1.001881529348564337e+00 1.378884273956648421e-01
1.412886374765763842e-01 1.001440688353074204e+00 1.364411850714940533e-01
1.414203275269309001e-01 1.001000066029827940e+00 1.349939268587155017e-01
1.415521403208384321e-01 1.000559662285248397e+00 1.335466523770638403e-01
1.416840759727037991e-01 1.000119477025810166e+00 1.320993612461731082e-01
1.418161345970384846e-01 9.996795101580392418e-01 1.306520530855722062e-01
1.419483163084606925e-01 9.992397615885103557e-01 1.292047275146905594e-01
1.420806212216954856e-01 9.988002312238488667e-01 1.277573841528503173e-01
1.422130494515748134e-01 9.983609189707329801e-01 1.263100226192732656e-01
1.423456011130377064e-01 9.979218247358884186e-01 1.248626425330767870e-01
1.424782763211302761e-01 9.974829484260919754e-01 1.234152435132730846e-01
1.426110751910058816e-01 9.970442899481736232e-01 1.219678251787727624e-01
1.427439978379252405e-01 9.966058492090086318e-01 1.205203871483791767e-01
1.428770443772564569e-01 9.961676261155272272e-01 1.190729290407933072e-01
1.430102149244751875e-01 9.957296205747092621e-01 1.176254504746105378e-01
1.431435095951646974e-01 9.952918324935824401e-01 1.161779510683219468e-01
1.432769285050160823e-01 9.948542617792273113e-01 1.147304304403110875e-01
1.434104717698281017e-01 9.944169083387731645e-01 1.132828882088582345e-01
